File_Name,Text_Data
47226.6.txt,"{'POSITIVE SCORE': -0.01352438071188072, 'NEGATIVE SCORE': 0.5151951058201057, 'POLARITY SCORE': -0.01352438071188072, 'SUBJECTIVITY SCORE': 0.5151951058201057, 'AVG SENTENCE LENGTH': 25.203125, 'PERCENTAGE OF COMPLEX WORDS': 76.63551401869158, 'FOG INDEX': 40.73545560747664, 'AVG NUMBER OF WORDS PER SENTENCE': 26.75, 'COMPLEX WORD COUNT': 1312, 'WORD COUNT': 1712, 'SYLLABLES PER WORD': 1.3896028037383177, 'PERSONAL PRONOUNS': 38, 'AVG WORD LENGTH': 4.405373831775701}"
4741.txt,"{'POSITIVE SCORE': -0.0271545709192768, 'NEGATIVE SCORE': 0.5616440030557677, 'POLARITY SCORE': -0.0271545709192768, 'SUBJECTIVITY SCORE': 0.5616440030557677, 'AVG SENTENCE LENGTH': 20.58, 'PERCENTAGE OF COMPLEX WORDS': 73.93939393939394, 'FOG INDEX': 37.80775757575758, 'AVG NUMBER OF WORDS PER SENTENCE': 23.1, 'COMPLEX WORD COUNT': 854, 'WORD COUNT': 1155, 'SYLLABLES PER WORD': 1.709090909090909, 'PERSONAL PRONOUNS': 12, 'AVG WORD LENGTH': 5.225108225108225}"
47688.4.txt,"{'POSITIVE SCORE': 0.04126488095238097, 'NEGATIVE SCORE': 0.4284388528138528, 'POLARITY SCORE': 0.04126488095238097, 'SUBJECTIVITY SCORE': 0.4284388528138528, 'AVG SENTENCE LENGTH': 20.759036144578314, 'PERCENTAGE OF COMPLEX WORDS': 74.92195629552549, 'FOG INDEX': 38.27239697604153, 'AVG NUMBER OF WORDS PER SENTENCE': 23.156626506024097, 'COMPLEX WORD COUNT': 1440, 'WORD COUNT': 1922, 'SYLLABLES PER WORD': 1.560353798126951, 'PERSONAL PRONOUNS': 9, 'AVG WORD LENGTH': 4.909989594172737}"
48150.2.txt,"{'POSITIVE SCORE': 0.0718155918155918, 'NEGATIVE SCORE': 0.41859501846681324, 'POLARITY SCORE': 0.0718155918155918, 'SUBJECTIVITY SCORE': 0.41859501846681324, 'AVG SENTENCE LENGTH': 25.579710144927535, 'PERCENTAGE OF COMPLEX WORDS': 75.25354969574036, 'FOG INDEX': 40.33330393626716, 'AVG NUMBER OF WORDS PER SENTENCE': 28.579710144927535, 'COMPLEX WORD COUNT': 1484, 'WORD COUNT': 1972, 'SYLLABLES PER WORD': 1.6886409736308317, 'PERSONAL PRONOUNS': 22, 'AVG WORD LENGTH': 5.39604462474645}"
48612.txt,"{'POSITIVE SCORE': 0.06713446275946279, 'NEGATIVE SCORE': 0.3659752747252748, 'POLARITY SCORE': 0.06713446275946279, 'SUBJECTIVITY SCORE': 0.3659752747252748, 'AVG SENTENCE LENGTH': 30.5, 'PERCENTAGE OF COMPLEX WORDS': 73.92906494702902, 'FOG INDEX': 41.77162597881161, 'AVG NUMBER OF WORDS PER SENTENCE': 33.921875, 'COMPLEX WORD COUNT': 1605, 'WORD COUNT': 2171, 'SYLLABLES PER WORD': 1.6536158452326117, 'PERSONAL PRONOUNS': 15, 'AVG WORD LENGTH': 5.198986642100414}"
49073.8.txt,"{'POSITIVE SCORE': 0.10754538828518415, 'NEGATIVE SCORE': 0.33332725947521863, 'POLARITY SCORE': 0.10754538828518415, 'SUBJECTIVITY SCORE': 0.33332725947521863, 'AVG SENTENCE LENGTH': 30.16393442622951, 'PERCENTAGE OF COMPLEX WORDS': 73.6117936117936, 'FOG INDEX': 41.51029121520925, 'AVG NUMBER OF WORDS PER SENTENCE': 33.36065573770492, 'COMPLEX WORD COUNT': 1498, 'WORD COUNT': 2035, 'SYLLABLES PER WORD': 1.5945945945945945, 'PERSONAL PRONOUNS': 4, 'AVG WORD LENGTH': 5.093857493857493}"
49535.6.txt,"{'POSITIVE SCORE': 0.027180134680134683, 'NEGATIVE SCORE': 0.3398809523809524, 'POLARITY SCORE': 0.027180134680134683, 'SUBJECTIVITY SCORE': 0.3398809523809524, 'AVG SENTENCE LENGTH': 25.029411764705884, 'PERCENTAGE OF COMPLEX WORDS': 72.28661749209695, 'FOG INDEX': 38.92641170272114, 'AVG NUMBER OF WORDS PER SENTENCE': 27.91176470588235, 'COMPLEX WORD COUNT': 686, 'WORD COUNT': 949, 'SYLLABLES PER WORD': 1.5648050579557429, 'PERSONAL PRONOUNS': 4, 'AVG WORD LENGTH': 4.817702845100105}"
49997.4.txt,"{'POSITIVE SCORE': -0.030605540293040287, 'NEGATIVE SCORE': 0.42314789377289375, 'POLARITY SCORE': -0.030605540293040287, 'SUBJECTIVITY SCORE': 0.42314789377289375, 'AVG SENTENCE LENGTH': 26.081967213114755, 'PERCENTAGE OF COMPLEX WORDS': 74.14965986394559, 'FOG INDEX': 40.09265083082414, 'AVG NUMBER OF WORDS PER SENTENCE': 28.918032786885245, 'COMPLEX WORD COUNT': 1308, 'WORD COUNT': 1764, 'SYLLABLES PER WORD': 1.6400226757369614, 'PERSONAL PRONOUNS': 7, 'AVG WORD LENGTH': 5.100907029478458}"
50459.2.txt,"{'POSITIVE SCORE': 0.19833333333333336, 'NEGATIVE SCORE': 0.5342117117117116, 'POLARITY SCORE': 0.19833333333333336, 'SUBJECTIVITY SCORE': 0.5342117117117116, 'AVG SENTENCE LENGTH': 22.613636363636363, 'PERCENTAGE OF COMPLEX WORDS': 68.28391734052111, 'FOG INDEX': 36.35902148166299, 'AVG NUMBER OF WORDS PER SENTENCE': 25.295454545454547, 'COMPLEX WORD COUNT': 760, 'WORD COUNT': 1113, 'SYLLABLES PER WORD': 1.4977538185085355, 'PERSONAL PRONOUNS': 6, 'AVG WORD LENGTH': 4.648697214734951}"
50921.txt,"{'POSITIVE SCORE': -0.028412698412698414, 'NEGATIVE SCORE': 0.4305357142857143, 'POLARITY SCORE': -0.028412698412698414, 'SUBJECTIVITY SCORE': 0.4305357142857143, 'AVG SENTENCE LENGTH': 23.586206896551722, 'PERCENTAGE OF COMPLEX WORDS': 75.0, 'FOG INDEX': 39.43448275862069, 'AVG NUMBER OF WORDS PER SENTENCE': 26.344827586206897, 'COMPLEX WORD COUNT': 573, 'WORD COUNT': 764, 'SYLLABLES PER WORD': 1.6138743455497382, 'PERSONAL PRONOUNS': 0, 'AVG WORD LENGTH': 5.141361256544503}"
51382.8.txt,"{'POSITIVE SCORE': 0.01777615808228053, 'NEGATIVE SCORE': 0.3462666018788466, 'POLARITY SCORE': 0.01777615808228053, 'SUBJECTIVITY SCORE': 0.3462666018788466, 'AVG SENTENCE LENGTH': 33.42857142857143, 'PERCENTAGE OF COMPLEX WORDS': 74.2217367558711, 'FOG INDEX': 43.060123273777016, 'AVG NUMBER OF WORDS PER SENTENCE': 37.36734693877551, 'COMPLEX WORD COUNT': 1359, 'WORD COUNT': 1831, 'SYLLABLES PER WORD': 1.6673948661933369, 'PERSONAL PRONOUNS': 2, 'AVG WORD LENGTH': 5.2605133806663025}"
51844.6.txt,"{'POSITIVE SCORE': 0.09284769463340897, 'NEGATIVE SCORE': 0.45925261907404796, 'POLARITY SCORE': 0.09284769463340897, 'SUBJECTIVITY SCORE': 0.45925261907404796, 'AVG SENTENCE LENGTH': 25.647058823529413, 'PERCENTAGE OF COMPLEX WORDS': 74.55958549222798, 'FOG INDEX': 40.082657726302955, 'AVG NUMBER OF WORDS PER SENTENCE': 28.38235294117647, 'COMPLEX WORD COUNT': 1439, 'WORD COUNT': 1930, 'SYLLABLES PER WORD': 1.62279792746114, 'PERSONAL PRONOUNS': 0, 'AVG WORD LENGTH': 5.055958549222798}"
5202.8.txt,"{'POSITIVE SCORE': -0.008254963427377212, 'NEGATIVE SCORE': 0.48921107628004185, 'POLARITY SCORE': -0.008254963427377212, 'SUBJECTIVITY SCORE': 0.48921107628004185, 'AVG SENTENCE LENGTH': 15.285714285714286, 'PERCENTAGE OF COMPLEX WORDS': 72.36286919831224, 'FOG INDEX': 35.05943339361061, 'AVG NUMBER OF WORDS PER SENTENCE': 16.928571428571427, 'COMPLEX WORD COUNT': 343, 'WORD COUNT': 474, 'SYLLABLES PER WORD': 1.5527426160337552, 'PERSONAL PRONOUNS': 6, 'AVG WORD LENGTH': 4.685654008438819}"
52306.4.txt,"{'POSITIVE SCORE': 0.04417673761423762, 'NEGATIVE SCORE': 0.4537496993746994, 'POLARITY SCORE': 0.04417673761423762, 'SUBJECTIVITY SCORE': 0.4537496993746994, 'AVG SENTENCE LENGTH': 23.517241379310345, 'PERCENTAGE OF COMPLEX WORDS': 71.91516709511568, 'FOG INDEX': 38.17296338977041, 'AVG NUMBER OF WORDS PER SENTENCE': 26.82758620689655, 'COMPLEX WORD COUNT': 1119, 'WORD COUNT': 1556, 'SYLLABLES PER WORD': 1.5803341902313626, 'PERSONAL PRONOUNS': 5, 'AVG WORD LENGTH': 5.044987146529563}"
52768.2.txt,"{'POSITIVE SCORE': 0.0314423076923077, 'NEGATIVE SCORE': 0.44932692307692296, 'POLARITY SCORE': 0.0314423076923077, 'SUBJECTIVITY SCORE': 0.44932692307692296, 'AVG SENTENCE LENGTH': 24.48780487804878, 'PERCENTAGE OF COMPLEX WORDS': 76.13941018766755, 'FOG INDEX': 40.25088602628654, 'AVG NUMBER OF WORDS PER SENTENCE': 27.29268292682927, 'COMPLEX WORD COUNT': 852, 'WORD COUNT': 1119, 'SYLLABLES PER WORD': 1.7712243074173368, 'PERSONAL PRONOUNS': 1, 'AVG WORD LENGTH': 5.433422698838249}"
5664.6.txt,"{'POSITIVE SCORE': 0.09820196305344821, 'NEGATIVE SCORE': 0.3607950080722357, 'POLARITY SCORE': 0.09820196305344821, 'SUBJECTIVITY SCORE': 0.3607950080722357, 'AVG SENTENCE LENGTH': 22.467741935483872, 'PERCENTAGE OF COMPLEX WORDS': 72.911227154047, 'FOG INDEX': 38.15158763581235, 'AVG NUMBER OF WORDS PER SENTENCE': 24.70967741935484, 'COMPLEX WORD COUNT': 1117, 'WORD COUNT': 1532, 'SYLLABLES PER WORD': 1.5483028720626633, 'PERSONAL PRONOUNS': 9, 'AVG WORD LENGTH': 4.742167101827676}"
6126.4.txt,"{'POSITIVE SCORE': 0.08241341991341992, 'NEGATIVE SCORE': 0.5875901875901876, 'POLARITY SCORE': 0.08241341991341992, 'SUBJECTIVITY SCORE': 0.5875901875901876, 'AVG SENTENCE LENGTH': 30.210526315789473, 'PERCENTAGE OF COMPLEX WORDS': 72.45696400625978, 'FOG INDEX': 41.0669961288197, 'AVG NUMBER OF WORDS PER SENTENCE': 33.63157894736842, 'COMPLEX WORD COUNT': 463, 'WORD COUNT': 639, 'SYLLABLES PER WORD': 1.647887323943662, 'PERSONAL PRONOUNS': 1, 'AVG WORD LENGTH': 5.006259780907668}"
6588.2.txt,"{'POSITIVE SCORE': 0.08928130511463846, 'NEGATIVE SCORE': 0.46753086419753087, 'POLARITY SCORE': 0.08928130511463846, 'SUBJECTIVITY SCORE': 0.46753086419753087, 'AVG SENTENCE LENGTH': 40.26923076923077, 'PERCENTAGE OF COMPLEX WORDS': 71.75043327556327, 'FOG INDEX': 44.80786561791762, 'AVG NUMBER OF WORDS PER SENTENCE': 44.38461538461539, 'COMPLEX WORD COUNT': 828, 'WORD COUNT': 1154, 'SYLLABLES PER WORD': 1.5519930675909879, 'PERSONAL PRONOUNS': 13, 'AVG WORD LENGTH': 4.954072790294627}"
7050.txt,"{'POSITIVE SCORE': 0.1082452380952381, 'NEGATIVE SCORE': 0.4172666666666667, 'POLARITY SCORE': 0.1082452380952381, 'SUBJECTIVITY SCORE': 0.4172666666666667, 'AVG SENTENCE LENGTH': 21.357142857142858, 'PERCENTAGE OF COMPLEX WORDS': 70.97729516288253, 'FOG INDEX': 36.933775208010154, 'AVG NUMBER OF WORDS PER SENTENCE': 24.11904761904762, 'COMPLEX WORD COUNT': 719, 'WORD COUNT': 1013, 'SYLLABLES PER WORD': 1.6090819348469891, 'PERSONAL PRONOUNS': 2, 'AVG WORD LENGTH': 4.912142152023692}"
7511.8.txt,"{'POSITIVE SCORE': 0.06391800659657804, 'NEGATIVE SCORE': 0.45063404849119126, 'POLARITY SCORE': 0.06391800659657804, 'SUBJECTIVITY SCORE': 0.45063404849119126, 'AVG SENTENCE LENGTH': 26.88, 'PERCENTAGE OF COMPLEX WORDS': 69.69283276450511, 'FOG INDEX': 38.62913310580205, 'AVG NUMBER OF WORDS PER SENTENCE': 29.3, 'COMPLEX WORD COUNT': 1021, 'WORD COUNT': 1465, 'SYLLABLES PER WORD': 1.4757679180887373, 'PERSONAL PRONOUNS': 31, 'AVG WORD LENGTH': 4.549488054607509}"
7973.6.txt,"{'POSITIVE SCORE': 0.05969540121714033, 'NEGATIVE SCORE': 0.3885886818495515, 'POLARITY SCORE': 0.05969540121714033, 'SUBJECTIVITY SCORE': 0.3885886818495515, 'AVG SENTENCE LENGTH': 27.975, 'PERCENTAGE OF COMPLEX WORDS': 73.46774193548387, 'FOG INDEX': 40.57709677419355, 'AVG NUMBER OF WORDS PER SENTENCE': 31.0, 'COMPLEX WORD COUNT': 911, 'WORD COUNT': 1240, 'SYLLABLES PER WORD': 1.6258064516129032, 'PERSONAL PRONOUNS': 17, 'AVG WORD LENGTH': 5.304838709677419}"
8435.4.txt,"{'POSITIVE SCORE': 0.09479140517602053, 'NEGATIVE SCORE': 0.44695879618956547, 'POLARITY SCORE': 0.09479140517602053, 'SUBJECTIVITY SCORE': 0.44695879618956547, 'AVG SENTENCE LENGTH': 24.013333333333332, 'PERCENTAGE OF COMPLEX WORDS': 74.6, 'FOG INDEX': 39.44533333333334, 'AVG NUMBER OF WORDS PER SENTENCE': 26.666666666666668, 'COMPLEX WORD COUNT': 1492, 'WORD COUNT': 2000, 'SYLLABLES PER WORD': 1.726, 'PERSONAL PRONOUNS': 4, 'AVG WORD LENGTH': 5.3335}"
8897.2.txt,"{'POSITIVE SCORE': 0.04855851534828808, 'NEGATIVE SCORE': 0.4313774104683196, 'POLARITY SCORE': 0.04855851534828808, 'SUBJECTIVITY SCORE': 0.4313774104683196, 'AVG SENTENCE LENGTH': 18.506493506493506, 'PERCENTAGE OF COMPLEX WORDS': 70.38413878562577, 'FOG INDEX': 35.55625291684771, 'AVG NUMBER OF WORDS PER SENTENCE': 20.961038961038962, 'COMPLEX WORD COUNT': 1136, 'WORD COUNT': 1614, 'SYLLABLES PER WORD': 1.4888475836431228, 'PERSONAL PRONOUNS': 10, 'AVG WORD LENGTH': 4.5978934324659235}"
9359.txt,"{'POSITIVE SCORE': 0.06777067669172934, 'NEGATIVE SCORE': 0.514265664160401, 'POLARITY SCORE': 0.06777067669172934, 'SUBJECTIVITY SCORE': 0.514265664160401, 'AVG SENTENCE LENGTH': 20.404761904761905, 'PERCENTAGE OF COMPLEX WORDS': 71.48846960167715, 'FOG INDEX': 36.757292602575625, 'AVG NUMBER OF WORDS PER SENTENCE': 22.714285714285715, 'COMPLEX WORD COUNT': 1364, 'WORD COUNT': 1908, 'SYLLABLES PER WORD': 1.6829140461215932, 'PERSONAL PRONOUNS': 2, 'AVG WORD LENGTH': 5.068134171907757}"
9820.8.txt,"{'POSITIVE SCORE': 0.05469869363674674, 'NEGATIVE SCORE': 0.45280235988200596, 'POLARITY SCORE': 0.05469869363674674, 'SUBJECTIVITY SCORE': 0.45280235988200596, 'AVG SENTENCE LENGTH': 17.913978494623656, 'PERCENTAGE OF COMPLEX WORDS': 70.72243346007605, 'FOG INDEX': 35.45456478187988, 'AVG NUMBER OF WORDS PER SENTENCE': 19.795698924731184, 'COMPLEX WORD COUNT': 1302, 'WORD COUNT': 1841, 'SYLLABLES PER WORD': 1.632808256382401, 'PERSONAL PRONOUNS': 24, 'AVG WORD LENGTH': 5.076045627376426}"
